t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
0.9,0.2639352564927001,-0.3284588907053999,0.0,0.8258793170310001,-0.8391012767819997,0.0,0.9595332689400012,0.2562356365199968,0.0,-4.225807286999999,10.20925949399999,0.0,-11.404054919999997,11.565943439999963,0.0
0.91,0.272241317346234,-0.33683538550424735,0.0,0.835261495096392,-0.8360266175568616,0.0,0.9167196052147405,0.3588713302140123,0.0,-4.335441530756699,10.314314548301391,0.0,-10.513683381480003,9.427097894159964,0.0
0.92,0.2806390414004177,-0.3451759853171765,0.0,0.8442102054927932,-0.8319207096225302,0.0,0.8728550324641797,0.4624488283099111,0.0,-4.435897229491203,10.397439296870388,0.0,-9.568194301440005,7.179605844479958,0.0
0.93,0.2891240429859089,-0.35347033426733365,0.0,0.8527154072813624,-0.8267752496271358,0.0,0.8280341071770272,0.5667433677802722,0.0,-4.526618659364699,10.457538981197388,0.0,-8.566677995159985,4.821808596719961,0.0
0.9400000000000001,0.29769184084480105,-0.3617080048656492,0.0,0.8607680330259504,-0.8205842368634569,0.0,0.7823569885646139,0.6715191550778729,0.0,-4.607040999691201,10.493502255830387,0.0,-7.508224777919992,2.3520474566399585,0.0
0.9500000000000001,0.3063378681473024,-0.3698785215915734,0.0,0.8683600452751717,-0.8133440844034691,0.0,0.7359295295293753,0.7765292002662493,0.0,-4.676590332937501,10.504201188374994,0.0,-6.391924965000001,-0.23133627000004253,0.0
0.96,0.31505748307778475,-0.3779713855934536,0.0,0.8754844939541546,-0.8050537318915775,0.0,0.6888633676333069,0.8815151511502808,0.0,-4.734683644723199,10.488491259494383,0.0,-5.216868871680006,-2.930001277440038,0.0
0.97,0.3238459799992971,-0.3859761005251348,0.0,0.8821355746659802,-0.795714759996555,0.0,0.6412760160664458,0.9862071274067806,0.0,-4.7807288238207,10.445211362909388,0.0,-3.982146813240014,-5.745606259920045,0.0
0.98,0.33269860120564315,-0.39388219953537484,0.0,0.888308687902806,-0.7853315065221724,0.0,0.5932909546153425,1.0903235547150445,0.0,-4.814124662155202,10.373183805398382,0.0,-2.686849104960018,-8.679809911680042,0.0
0.99,0.34161054927011764,-0.40167927342665893,0.0,0.8940004991666741,-0.7739111841765145,0.0,0.5450377206315302,1.1935709988874432,0.0,-4.834260854804698,10.271214306797388,0.0,-1.3300660621200002,-11.734270926960043,0.0
1.0,0.350577,-0.40935699999999997,0.0,0.8992089999999999,-0.7614640000000001,0.0,0.496652000000001,1.2956439999999958,0.0,-4.840517999999999,10.138091999999986,0.0,0.08911199999999297,-14.910648000000045,0.0
1.01,0.359593116005901,-0.4169051746023135,0.0,0.9039335699257526,-0.748003276452094,0.0,0.44827571810767014,1.3962249065229524,0.0,-4.832267599124702,9.972589430957386,0.0,1.5715947661199863,-18.21059982504005,0.0
1.02,0.36865406089505875,-0.4243137418929534,0.0,0.9081750392973154,-0.7335455741567065,0.0,0.40005713081186006,1.4949837094513485,0.0,-4.808872056715196,9.77346255867838,0.0,3.118291920960008,-21.63578509632005,0.0
1.03,0.3777550140976833,-0.43157282884599374,0.0,0.9119357530580314,-0.718110816306301,0.0,0.3521509154087578,1.591577876435614,0.0,-4.769684680460702,9.539450755229383,0.0,4.730113149240001,-25.187862508080052,0.0
1.04,0.38689118633544395,-0.4386727790048471,0.0,0.9152196354104358,-0.7017224147246777,0.0,0.3047182616018943,1.6856521859121127,0.0,-4.714049681203203,9.269276805734382,0.0,6.407968135679994,-28.86849075456005,0.0
1.05,0.396058,-0.445604,0.0,0.918033,-0.684403,0.0,0.25793,1.776866,0.0,-4.6412759999999995,8.961780000000001,0.0,8.152896,-32.678832,0.0
1.06,0.4052504563544443,-0.4523577066999518,0.0,0.9203815967154394,-0.6661917043418044,0.0,0.21192556294869416,1.864847120144856,0.0,-4.559544413142899,8.6341750501779,0.0,8.19309174684,-32.84021122884,0.0
1.07,0.4144641120927029,-0.4589249560544006,0.0,0.9222742422553316,-0.647117004135482,0.0,0.1667404179598143,1.9495443185153858,0.0,-4.4774210099664,8.305015514846401,0.0,8.23123402272,-32.98966863072,0.0
