# time[s],x[m],y[m],z[m],vx[m/s],vy[m/s],vz[m/s],qw,qx,qy,qz,wx[rad/s],wy[rad/s],wz[rad/s],rpm1,rpm2,rpm3,rpm4
3.963344000000041056e+00,-1.567493230104446411e-01,-1.693213731050491333e-01,7.100718617439270020e-01,-8.234451413154602051e-01,-8.781602382659912109e-01,-5.347651615738868713e-02,9.989395737648010254e-01,-2.370174415409564972e-02,-3.902054205536842346e-02,-5.774415098130702972e-03,-5.054320888013505986e-01,-4.215945875855440367e-02,2.523173899914364637e-02,1.909600000000000000e+04,1.886100000000000000e+04,2.067500000000000000e+04,1.969100000000000000e+04
3.965310999999986930e+00,-1.600490808486938477e-01,-1.728303432464599609e-01,7.098560333251953125e-01,-8.264324069023132324e-01,-8.763256669044494629e-01,-5.442653596401214600e-02,9.989163279533386230e-01,-2.468623220920562744e-02,-3.901412710547447205e-02,-5.715923383831977844e-03,-5.118511059767685278e-01,-3.754695529669963699e-02,5.429748121686304996e-02,1.911400000000000000e+04,1.886100000000000000e+04,2.066800000000000000e+04,1.970400000000000000e+04
3.967246999999973767e+00,-1.600490808486938477e-01,-1.728303432464599609e-01,7.098560333251953125e-01,-8.264324069023132324e-01,-8.763256669044494629e-01,-5.442653596401214600e-02,9.989163279533386230e-01,-2.468623220920562744e-02,-3.901412710547447205e-02,-5.715923383831977844e-03,-5.036366188839328517e-01,2.437286051001029126e-04,8.391428347898489959e-02,1.909600000000000000e+04,1.887300000000000000e+04,2.066800000000000000e+04,1.972300000000000000e+04
3.969224999999976689e+00,-1.644160598516464233e-01,-1.764227002859115601e-01,7.097196578979492188e-01,-8.342845439910888672e-01,-8.747625946998596191e-01,-5.409618467092514038e-02,9.988787770271301270e-01,-2.568192780017852783e-02,-3.939308971166610718e-02,-5.274435039609670639e-03,-4.761409786569778535e-01,4.732957821840132889e-02,8.797654457011566675e-02,1.911400000000000000e+04,1.884400000000000000e+04,2.068200000000000000e+04,1.971000000000000000e+04
3.971197999999974915e+00,-1.644160598516464233e-01,-1.764227002859115601e-01,7.097196578979492188e-01,-8.342845439910888672e-01,-8.747625946998596191e-01,-5.409618467092514038e-02,9.988787770271301270e-01,-2.568192780017852783e-02,-3.939308971166610718e-02,-5.274435039609670639e-03,-4.761162112588400719e-01,6.638485368018975930e-02,6.246264157288352464e-02,1.913200000000000000e+04,1.884400000000000000e+04,2.070300000000000000e+04,1.973600000000000000e+04
3.973217000000062615e+00,-1.677594482898712158e-01,-1.799176186323165894e-01,7.095041871070861816e-01,-8.374128937721252441e-01,-8.727012872695922852e-01,-5.363296717405319214e-02,9.988580942153930664e-01,-2.664502151310443878e-02,-3.929451107978820801e-02,-5.143942777067422867e-03,-4.942089287565114009e-01,4.826291631193322523e-02,2.454397348644147756e-02,1.913200000000000000e+04,1.885000000000000000e+04,2.069600000000000000e+04,1.971700000000000000e+04
3.975180999999982312e+00,-1.677594482898712158e-01,-1.799176186323165894e-01,7.095041871070861816e-01,-8.374128937721252441e-01,-8.727012872695922852e-01,-5.363296717405319214e-02,9.988580942153930664e-01,-2.664502151310443878e-02,-3.929451107978820801e-02,-5.143942777067422867e-03,-5.085442255617035334e-01,1.088177504230734491e-02,4.812982795734841238e-03,1.915000000000000000e+04,1.882600000000000000e+04,2.071800000000000000e+04,1.971700000000000000e+04
3.977119999999995326e+00,-1.711152493953704834e-01,-1.834042072296142578e-01,7.092894911766052246e-01,-8.404907584190368652e-01,-8.705931901931762695e-01,-5.371064320206642151e-02,9.988359808921813965e-01,-2.762464806437492371e-02,-3.918443992733955383e-02,-5.114803090691566467e-03,-5.191637468559626711e-01,-2.223632151534720228e-02,1.371829335518852909e-02,1.911400000000000000e+04,1.883800000000000000e+04,2.071100000000000000e+04,1.973000000000000000e+04
3.979092000000062246e+00,-1.705376654863357544e-01,-1.821585446596145630e-01,7.096613049507141113e-01,-8.383865952491760254e-01,-8.660646677017211914e-01,-5.198954790830612183e-02,9.988324642181396484e-01,-2.793597057461738586e-02,-3.902206942439079285e-02,-5.349372979253530502e-03,-5.053146433972780516e-01,-2.799026206219373467e-02,4.053021170504958470e-02,1.911400000000000000e+04,1.883800000000000000e+04,2.071100000000000000e+04,1.972300000000000000e+04
3.981064000000013259e+00,-1.738973706960678101e-01,-1.856183558702468872e-01,7.094537019729614258e-01,-8.414623737335205078e-01,-8.638384938240051270e-01,-5.180421844124794006e-02,9.988023638725280762e-01,-2.896543219685554504e-02,-3.903972730040550232e-02,-5.363640841096639633e-03,-4.752802117031506013e-01,-1.720668770411683517e-03,7.600474497571999000e-02,1.913200000000000000e+04,1.884400000000000000e+04,2.071100000000000000e+04,1.974900000000000000e+04
3.983082000000053302e+00,-1.738973706960678101e-01,-1.856183558702468872e-01,7.094537019729614258e-01,-8.414623737335205078e-01,-8.638384938240051270e-01,-5.180421844124794006e-02,9.988023638725280762e-01,-2.896543219685554504e-02,-3.903972730040550232e-02,-5.363640841096639633e-03,-4.685817290608424446e-01,2.852586953048990778e-02,9.380528041229599379e-02,1.909600000000000000e+04,1.883800000000000000e+04,2.070300000000000000e+04,1.978200000000000000e+04
3.985052000000025352e+00,-1.772695630788803101e-01,-1.890689432621002197e-01,7.092492580413818359e-01,-8.446342945098876953e-01,-8.614580631256103516e-01,-5.040867999196052551e-02,9.987738132476806641e-01,-2.993920072913169861e-02,-3.904725238680839539e-02,-5.269008222967386246e-03,-4.562012923643092854e-01,4.724999547488919344e-02,6.791161480480775725e-02,1.913200000000000000e+04,1.885000000000000000e+04,2.072500000000000000e+04,1.978800000000000000e+04
3.986984000000055151e+00,-1.772695630788803101e-01,-1.890689432621002197e-01,7.092492580413818359e-01,-8.446342945098876953e-01,-8.614580631256103516e-01,-5.040867999196052551e-02,9.987738132476806641e-01,-2.993920072913169861e-02,-3.904725238680839539e-02,-5.269008222967386246e-03,-4.466613832864547162e-01,4.555943329847450540e-02,3.087518124729251093e-02,1.913200000000000000e+04,1.883800000000000000e+04,2.076100000000000000e+04,1.976200000000000000e+04
3.988957000000052933e+00,-1.810304969549179077e-01,-1.924744248390197754e-01,7.089207768440246582e-01,-8.488259911537170410e-01,-8.589202761650085449e-01,-4.970207437872886658e-02,9.987472295761108398e-01,-3.086135536432266235e-02,-3.902902826666831970e-02,-5.127598531544208527e-03,-4.586953427251684867e-01,3.746299498214568369e-02,1.897641052341385651e-02,1.911400000000000000e+04,1.883200000000000000e+04,2.074600000000000000e+04,1.977500000000000000e+04
3.990930999999982465e+00,-1.810304969549179077e-01,-1.924744248390197754e-01,7.089207768440246582e-01,-8.488259911537170410e-01,-8.589202761650085449e-01,-4.970207437872886658e-02,9.987472295761108398e-01,-3.086135536432266235e-02,-3.902902826666831970e-02,-5.127598531544208527e-03,-4.594211872802695940e-01,3.570247073165676993e-02,4.005782934550757707e-02,1.913200000000000000e+04,1.883800000000000000e+04,2.074600000000000000e+04,1.978800000000000000e+04
3.992954000000027204e+00,-1.844320297241210938e-01,-1.959051340818405151e-01,7.087232470512390137e-01,-8.519379496574401855e-01,-8.564336895942687988e-01,-4.906401410698890686e-02,9.987217783927917480e-01,-3.177676722407341003e-02,-3.894742578268051147e-02,-5.122152622789144516e-03,-4.433704152589029168e-01,6.571170226396939873e-02,8.246606480057820654e-02,1.911400000000000000e+04,1.883800000000000000e+04,2.074600000000000000e+04,1.978200000000000000e+04
3.994915999999968381e+00,-1.844320297241210938e-01,-1.959051340818405151e-01,7.087232470512390137e-01,-8.519379496574401855e-01,-8.564336895942687988e-01,-4.906401410698890686e-02,9.987217783927917480e-01,-3.177676722407341003e-02,-3.894742578268051147e-02,-5.122152622789144516e-03,-4.292856220437463732e-01,1.040505110601012695e-01,1.083901403787637940e-01,1.911400000000000000e+04,1.883800000000000000e+04,2.074600000000000000e+04,1.978800000000000000e+04
3.996851000000024356e+00,-1.878459453582763672e-01,-1.993257850408554077e-01,7.085276842117309570e-01,-8.550195693969726562e-01,-8.538946509361267090e-01,-4.873494431376457214e-02,9.986981749534606934e-01,-3.267604112625122070e-02,-3.882109001278877258e-02,-5.019443109631538391e-03,-4.074975355069946903e-01,1.233185897377438445e-01,9.626096460870124660e-02,1.911400000000000000e+04,1.883800000000000000e+04,2.074600000000000000e+04,1.978200000000000000e+04
3.998827999999979621e+00,-1.878459453582763672e-01,-1.993257850408554077e-01,7.085276842117309570e-01,-8.550195693969726562e-01,-8.538946509361267090e-01,-4.873494431376457214e-02,9.986981749534606934e-01,-3.267604112625122070e-02,-3.882109001278877258e-02,-5.019443109631538391e-03,-3.898779618664895974e-01,1.089103556081971458e-01,6.866945474369264002e-02,1.916900000000000000e+04,1.883200000000000000e+04,2.076100000000000000e+04,1.980100000000000000e+04
4.000800000000046985e+00,-1.912720650434494019e-01,-2.027362287044525146e-01,7.083320617675781250e-01,-8.580390810966491699e-01,-8.513311147689819336e-01,-4.909045621752738953e-02,9.986807703971862793e-01,-3.350772708654403687e-02,-3.857872635126113892e-02,-4.862734116613864899e-03,-3.957828557934677804e-01,8.236048710811338935e-02,5.510193895839192446e-02,1.916900000000000000e+04,1.881400000000000000e+04,2.079000000000000000e+04,1.976900000000000000e+04
4.002819999999949196e+00,-1.912720650434494019e-01,-2.027362287044525146e-01,7.083320617675781250e-01,-8.580390810966491699e-01,-8.513311147689819336e-01,-4.909045621752738953e-02,9.986807703971862793e-01,-3.350772708654403687e-02,-3.857872635126113892e-02,-4.862734116613864899e-03,-4.011684665973941355e-01,7.235211967213543705e-02,4.830504419142691436e-02,1.916900000000000000e+04,1.881400000000000000e+04,2.077500000000000000e+04,1.978800000000000000e+04
4.004785999999963764e+00,-1.947101801633834839e-01,-2.061363160610198975e-01,7.081345915794372559e-01,-8.610228300094604492e-01,-8.487169742584228516e-01,-4.965963587164878845e-02,9.986615180969238281e-01,-3.429864719510078430e-02,-3.839095681905746460e-02,-4.781464114785194397e-03,-3.826737449331753527e-01,8.233930665506884738e-02,3.080388759267324930e-02,1.920600000000000000e+04,1.880800000000000000e+04,2.078200000000000000e+04,1.978200000000000000e+04
4.006722999999998258e+00,-1.947101801633834839e-01,-2.061363160610198975e-01,7.081345915794372559e-01,-8.610228300094604492e-01,-8.487169742584228516e-01,-4.965963587164878845e-02,9.986615180969238281e-01,-3.429864719510078430e-02,-3.839095681905746460e-02,-4.781464114785194397e-03,-3.640551529887542936e-01,9.749464901654524007e-02,1.417161954877426029e-02,1.916900000000000000e+04,1.881400000000000000e+04,2.077500000000000000e+04,1.978800000000000000e+04
4.008695999999996040e+00,-1.964760422706604004e-01,-2.065823972225189209e-01,7.085136175155639648e-01,-8.572830557823181152e-01,-8.343463540077209473e-01,-4.668769612908363342e-02,9.986279010772705078e-01,-3.587218374013900757e-02,-3.772158548235893250e-02,-5.534519441425800323e-03,-3.544048891732294870e-01,1.100874894547689831e-01,1.735125495919313116e-02,1.918700000000000000e+04,1.883800000000000000e+04,2.076800000000000000e+04,1.978200000000000000e+04
4.010667000000015747e+00,-1.964760422706604004e-01,-2.065823972225189209e-01,7.085136175155639648e-01,-8.572830557823181152e-01,-8.343463540077209473e-01,-4.668769612908363342e-02,9.986279010772705078e-01,-3.587218374013900757e-02,-3.772158548235893250e-02,-5.534519441425800323e-03,-3.539167650349316352e-01,1.218218016589568409e-01,3.242422970128311377e-02,1.918700000000000000e+04,1.882600000000000000e+04,2.076800000000000000e+04,1.978200000000000000e+04
4.012697999999974563e+00,-1.999111771583557129e-01,-2.099140137434005737e-01,7.083279490470886230e-01,-8.602812290191650391e-01,-8.314632773399353027e-01,-4.613889008760452271e-02,9.986101984977722168e-01,-3.658633306622505188e-02,-3.750259801745414734e-02,-5.534220486879348755e-03,-3.462631729571801209e-01,1.242108236043260455e-01,2.424290936699182580e-02,1.916900000000000000e+04,1.883800000000000000e+04,2.074600000000000000e+04,1.981500000000000000e+04
4.014655000000027840e+00,-1.999111771583557129e-01,-2.099140137434005737e-01,7.083279490470886230e-01,-8.602812290191650391e-01,-8.314632773399353027e-01,-4.613889008760452271e-02,9.986101984977722168e-01,-3.658633306622505188e-02,-3.750259801745414734e-02,-5.534220486879348755e-03,-3.400465560246082042e-01,1.041947961345347229e-01,-5.998662164484199789e-03,1.916900000000000000e+04,1.884400000000000000e+04,2.073900000000000000e+04,1.982800000000000000e+04
4.016587999999988945e+00,-2.033582329750061035e-01,-2.132340222597122192e-01,7.081440687179565430e-01,-8.632470965385437012e-01,-8.285384178161621094e-01,-4.579018056392669678e-02,9.985939264297485352e-01,-3.728268295526504517e-02,-3.725317493081092834e-02,-5.520130041986703873e-03,-3.357936209218061463e-01,7.141098351003666300e-02,-1.068974032176661475e-02,1.915000000000000000e+04,1.886100000000000000e+04,2.073900000000000000e+04,1.982100000000000000e+04
4.018562999999965690e+00,-2.031752318143844604e-01,-2.126044631004333496e-01,7.080702781677246094e-01,-8.626680970191955566e-01,-8.266492486000061035e-01,-4.607513546943664551e-02,9.985899329185485840e-01,-3.741026297211647034e-02,-3.721273317933082581e-02,-5.638444796204566956e-03,-3.159290357718778641e-01,6.488601829631475415e-02,3.671696033703042428e-02,1.917500000000000000e+04,1.887900000000000000e+04,2.072500000000000000e+04,1.982800000000000000e+04
4.020540000000036862e+00,-2.066316604614257812e-01,-2.159052044153213501e-01,7.078850269317626953e-01,-8.655493259429931641e-01,-8.237208127975463867e-01,-4.654354229569435120e-02,9.985705614089965820e-01,-3.807899355888366699e-02,-3.704730793833732605e-02,-5.681374110281467438e-03,-3.002196144232320840e-01,1.149710694260801941e-01,1.007709363685879711e-01,1.916300000000000000e+04,1.889700000000000000e+04,2.072500000000000000e+04,1.986700000000000000e+04
4.022559000000008211e+00,-2.066316604614257812e-01,-2.159052044153213501e-01,7.078850269317626953e-01,-8.655493259429931641e-01,-8.237208127975463867e-01,-4.654354229569435120e-02,9.985705614089965820e-01,-3.807899355888366699e-02,-3.704730793833732605e-02,-5.681374110281467438e-03,-2.825982098594775338e-01,1.867165875809228270e-01,1.151900312019551453e-01,1.913200000000000000e+04,1.889100000000000000e+04,2.071100000000000000e+04,1.986000000000000000e+04
4.024521999999997490e+00,-2.100996077060699463e-01,-2.191940993070602417e-01,7.076981663703918457e-01,-8.684284687042236328e-01,-8.207307457923889160e-01,-4.688142240047454834e-02,9.985558986663818359e-01,-3.869024664163589478e-02,-3.682985529303550720e-02,-5.549299065023660660e-03,-2.794731567678376827e-01,2.240020412645226944e-01,7.715979123000098194e-02,1.915000000000000000e+04,1.889100000000000000e+04,2.072500000000000000e+04,1.984700000000000000e+04
4.026456000000005808e+00,-2.100996077060699463e-01,-2.191940993070602417e-01,7.076981663703918457e-01,-8.684284687042236328e-01,-8.207307457923889160e-01,-4.688142240047454834e-02,9.985558986663818359e-01,-3.869024664163589478e-02,-3.682985529303550720e-02,-5.549299065023660660e-03,-2.719561016302232126e-01,2.000439112030336086e-01,5.130281066652859351e-02,1.916900000000000000e+04,1.889700000000000000e+04,2.070300000000000000e+04,1.982800000000000000e+04
4.028430000000050804e+00,-2.140413224697113037e-01,-2.223713099956512451e-01,7.076656818389892578e-01,-8.724331855773925781e-01,-8.174742460250854492e-01,-4.715947434306144714e-02,9.985472559928894043e-01,-3.926691785454750061e-02,-3.648135438561439514e-02,-5.350882653146982193e-03,-2.682730164216708402e-01,1.540377367928875141e-01,7.378391829794610224e-02,1.919300000000000000e+04,1.887900000000000000e+04,2.072500000000000000e+04,1.980800000000000000e+04
4.030405999999959299e+00,-2.140413224697113037e-01,-2.223713099956512451e-01,7.076656818389892578e-01,-8.724331855773925781e-01,-8.174742460250854492e-01,-4.715947434306144714e-02,9.985472559928894043e-01,-3.926691785454750061e-02,-3.648135438561439514e-02,-5.350882653146982193e-03,-2.729083648122514472e-01,1.250796632652075857e-01,1.088687520385430568e-01,1.918700000000000000e+04,1.887300000000000000e+04,2.071800000000000000e+04,1.982800000000000000e+04
4.032427000000025075e+00,-2.175366580486297607e-01,-2.256351113319396973e-01,7.074754238128662109e-01,-8.752345442771911621e-01,-8.144301772117614746e-01,-4.797173291444778442e-02,9.985380172729492188e-01,-3.980840742588043213e-02,-3.616225719451904297e-02,-5.233175586909055710e-03,-2.653462523179442312e-01,1.329837006763457952e-01,1.147881518710837795e-01,1.920600000000000000e+04,1.887300000000000000e+04,2.072500000000000000e+04,1.980100000000000000e+04
4.034391000000061567e+00,-2.175366580486297607e-01,-2.256351113319396973e-01,7.074754238128662109e-01,-8.752345442771911621e-01,-8.144301772117614746e-01,-4.797173291444778442e-02,9.985380172729492188e-01,-3.980840742588043213e-02,-3.616225719451904297e-02,-5.233175586909055710e-03,-2.451699774519357777e-01,1.706209080056746707e-01,9.159901789673348393e-02,1.920600000000000000e+04,1.886100000000000000e+04,2.073900000000000000e+04,1.979500000000000000e+04
4.036331000000005886e+00,-2.210432440042495728e-01,-2.288865447044372559e-01,7.072833180427551270e-01,-8.780628442764282227e-01,-8.112874031066894531e-01,-4.807374253869056702e-02,9.985274672508239746e-01,-4.034687206149101257e-02,-3.588468208909034729e-02,-5.040716845542192459e-03,-2.329696037346056514e-01,1.945962321009515883e-01,6.593909044798093588e-02,1.924300000000000000e+04,1.886100000000000000e+04,2.073900000000000000e+04,1.976900000000000000e+04
4.038305999999982632e+00,-2.210432440042495728e-01,-2.288865447044372559e-01,7.072833180427551270e-01,-8.780628442764282227e-01,-8.112874031066894531e-01,-4.807374253869056702e-02,9.985274672508239746e-01,-4.034687206149101257e-02,-3.588468208909034729e-02,-5.040716845542192459e-03,-2.358938877695671565e-01,1.891455569426432337e-01,5.050663369151418142e-02,1.928600000000000000e+04,1.883800000000000000e+04,2.074600000000000000e+04,1.978200000000000000e+04
4.040271999999997199e+00,-2.240208387374877930e-01,-2.311485260725021362e-01,7.074656486511230469e-01,-8.793413043022155762e-01,-8.054596185684204102e-01,-4.728989675641059875e-02,9.985179305076599121e-01,-4.100311920046806335e-02,-3.538813069462776184e-02,-5.139196291565895081e-03,-2.442359069891041068e-01,1.699099771526780267e-01,3.906866473762489467e-02,1.926100000000000000e+04,1.883800000000000000e+04,2.073900000000000000e+04,1.974900000000000000e+04
4.042293999999994725e+00,-2.240208387374877930e-01,-2.311485260725021362e-01,7.074656486511230469e-01,-8.793413043022155762e-01,-8.054596185684204102e-01,-4.728989675641059875e-02,9.985179305076599121e-01,-4.100311920046806335e-02,-3.538813069462776184e-02,-5.139196291565895081e-03,-2.438804748521194166e-01,1.724831067531557849e-01,2.768351375829244607e-02,1.928000000000000000e+04,1.883800000000000000e+04,2.072500000000000000e+04,1.975600000000000000e+04
4.044266000000061645e+00,-2.275437563657760620e-01,-2.343638539314270020e-01,7.072766423225402832e-01,-8.821197748184204102e-01,-8.022078275680541992e-01,-4.721871018409729004e-02,9.985103607177734375e-01,-4.149037227034568787e-02,-3.503847494721412659e-02,-5.092452745884656906e-03,-2.287537531499829746e-01,1.847270897333359585e-01,1.306837593888451193e-02,1.929800000000000000e+04,1.886700000000000000e+04,2.070300000000000000e+04,1.978200000000000000e+04
4.046194000000017610e+00,-2.275437563657760620e-01,-2.343638539314270020e-01,7.072766423225402832e-01,-8.821197748184204102e-01,-8.022078275680541992e-01,-4.721871018409729004e-02,9.985103607177734375e-01,-4.149037227034568787e-02,-3.503847494721412659e-02,-5.092452745884656906e-03,-2.130009722098393232e-01,1.922595579157592716e-01,8.291226703824797553e-03,1.928000000000000000e+04,1.885600000000000000e+04,2.071800000000000000e+04,1.973600000000000000e+04
4.048172999999951394e+00,-2.294978052377700806e-01,-2.357367575168609619e-01,7.070432901382446289e-01,-8.801789283752441406e-01,-7.935149073600769043e-01,-4.642911627888679504e-02,9.984970688819885254e-01,-4.230783879756927490e-02,-3.434623032808303833e-02,-5.657154601067304611e-03,-2.207779851593591469e-01,1.783318579154037353e-01,2.987215987936301179e-02,1.928600000000000000e+04,1.888500000000000000e+04,2.071800000000000000e+04,1.978200000000000000e+04
4.050143000000040239e+00,-2.294978052377700806e-01,-2.357367575168609619e-01,7.070432901382446289e-01,-8.801789283752441406e-01,-7.935149073600769043e-01,-4.642911627888679504e-02,9.984970688819885254e-01,-4.230783879756927490e-02,-3.434623032808303833e-02,-5.657154601067304611e-03,-2.265578603179149442e-01,1.616405623623593524e-01,5.406995987479702032e-02,1.928000000000000000e+04,1.889700000000000000e+04,2.068200000000000000e+04,1.980800000000000000e+04
4.052165000000036876e+00,-2.330240309238433838e-01,-2.389039397239685059e-01,7.068595886230468750e-01,-8.829367756843566895e-01,-7.900774478912353516e-01,-4.541420564055442810e-02,9.984911680221557617e-01,-4.274369776248931885e-02,-3.397889435291290283e-02,-5.637960508465766907e-03,-2.191237460034996254e-01,1.631532877957947991e-01,4.019980079874402312e-02,1.928000000000000000e+04,1.890900000000000000e+04,2.067500000000000000e+04,1.978800000000000000e+04
4.054133000000030407e+00,-2.330240309238433838e-01,-2.389039397239685059e-01,7.068595886230468750e-01,-8.829367756843566895e-01,-7.900774478912353516e-01,-4.541420564055442810e-02,9.984911680221557617e-01,-4.274369776248931885e-02,-3.397889435291290283e-02,-5.637960508465766907e-03,-1.864773025569792242e-01,1.773473871289423243e-01,1.649269447594091734e-02,1.926700000000000000e+04,1.891500000000000000e+04,2.066100000000000000e+04,1.978200000000000000e+04
4.056067000000038725e+00,-2.365612238645553589e-01,-2.420573234558105469e-01,7.066797614097595215e-01,-8.856582641601562500e-01,-7.866137623786926270e-01,-4.450176656246185303e-02,9.984838962554931641e-01,-4.318211227655410767e-02,-3.364619985222816467e-02,-5.581173580139875412e-03,-1.801743659155750632e-01,1.951703264081886269e-01,4.020331284243156000e-02,1.929800000000000000e+04,1.893300000000000000e+04,2.068200000000000000e+04,1.982800000000000000e+04
4.058035999999964005e+00,-2.365612238645553589e-01,-2.420573234558105469e-01,7.066797614097595215e-01,-8.856582641601562500e-01,-7.866137623786926270e-01,-4.450176656246185303e-02,9.984838962554931641e-01,-4.318211227655410767e-02,-3.364619985222816467e-02,-5.581173580139875412e-03,-2.105210366027575331e-01,1.891329901512494305e-01,8.648688876962302985e-02,1.926700000000000000e+04,1.894500000000000000e+04,2.066100000000000000e+04,1.975600000000000000e+04
4.060010000000009001e+00,-2.401092350482940674e-01,-2.451967895030975342e-01,7.065034508705139160e-01,-8.883484005928039551e-01,-7.831214070320129395e-01,-4.365976527333259583e-02,9.984806180000305176e-01,-4.356216639280319214e-02,-3.326278552412986755e-02,-5.518512800335884094e-03,-2.140769059349881542e-01,1.605700881174451922e-01,9.659749662432479123e-02,1.926100000000000000e+04,1.895100000000000000e+04,2.063900000000000000e+04,1.980800000000000000e+04
4.062032000000006526e+00,-2.401092350482940674e-01,-2.451967895030975342e-01,7.065034508705139160e-01,-8.883484005928039551e-01,-7.831214070320129395e-01,-4.365976527333259583e-02,9.984806180000305176e-01,-4.356216639280319214e-02,-3.326278552412986755e-02,-5.518512800335884094e-03,-2.193058562877905904e-01,1.382461652469912095e-01,6.640789418480814998e-02,1.929800000000000000e+04,1.895100000000000000e+04,2.066100000000000000e+04,1.978200000000000000e+04
4.063996999999973880e+00,-2.436678707599639893e-01,-2.483223378658294678e-01,7.063293457031250000e-01,-8.909704089164733887e-01,-7.796505093574523926e-01,-4.339586943387985229e-02,9.984734654426574707e-01,-4.399571567773818970e-02,-3.293066471815109253e-02,-5.361051764339208603e-03,-2.076236338500490053e-01,1.514317670872177279e-01,4.067724732554638123e-02,1.930500000000000000e+04,1.894500000000000000e+04,2.063200000000000000e+04,1.978200000000000000e+04
4.065930999999982198e+00,-2.436678707599639893e-01,-2.483223378658294678e-01,7.063293457031250000e-01,-8.909704089164733887e-01,-7.796505093574523926e-01,-4.339586943387985229e-02,9.984734654426574707e-01,-4.399571567773818970e-02,-3.293066471815109253e-02,-5.361051764339208603e-03,-1.886849465873572107e-01,1.888515772478120969e-01,6.761317847633996347e-02,1.929800000000000000e+04,1.895700000000000000e+04,2.066100000000000000e+04,1.980800000000000000e+04
4.067907000000006157e+00,-2.488378137350082397e-01,-2.520383298397064209e-01,7.064761519432067871e-01,-8.967400789260864258e-01,-7.746917605400085449e-01,-4.199258983135223389e-02,9.984594583511352539e-01,-4.454755038022994995e-02,-3.266144916415214539e-02,-5.046484060585498810e-03,-1.974724294334803676e-01,2.349198698903842975e-01,1.183240058832467634e-01,1.929800000000000000e+04,1.895700000000000000e+04,2.063900000000000000e+04,1.978800000000000000e+04
4.069878000000025864e+00,-2.488378137350082397e-01,-2.520383298397064209e-01,7.064761519432067871e-01,-8.967400789260864258e-01,-7.746917605400085449e-01,-4.199258983135223389e-02,9.984594583511352539e-01,-4.454755038022994995e-02,-3.266144916415214539e-02,-5.046484060585498810e-03,-1.923593765223667873e-01,2.683222016780532626e-01,1.319774169360809490e-01,1.928000000000000000e+04,1.894500000000000000e+04,2.065400000000000000e+04,1.980800000000000000e+04
4.071900999999954252e+00,-2.488378137350082397e-01,-2.520383298397064209e-01,7.064761519432067871e-01,-8.967400789260864258e-01,-7.746917605400085449e-01,-4.199258983135223389e-02,9.984594583511352539e-01,-4.454755038022994995e-02,-3.266144916415214539e-02,-5.046484060585498810e-03,-1.839397261570540343e-01,2.529758524097693306e-01,1.008178579380438061e-01,1.936100000000000000e+04,1.896300000000000000e+04,2.065400000000000000e+04,1.978200000000000000e+04
4.073863000000011780e+00,-2.533293664455413818e-01,-2.559009790420532227e-01,7.062638998031616211e-01,-8.998807668685913086e-01,-7.703718543052673340e-01,-4.291938245296478271e-02,9.984600543975830078e-01,-4.503721371293067932e-02,-3.200489655137062073e-02,-4.777347669005393982e-03,-1.976193859913822903e-01,2.146406139139738489e-01,5.704515605966027636e-02,1.936100000000000000e+04,1.894500000000000000e+04,2.066800000000000000e+04,1.976200000000000000e+04
4.075798999999999062e+00,-2.533293664455413818e-01,-2.559009790420532227e-01,7.062638998031616211e-01,-8.998807668685913086e-01,-7.703718543052673340e-01,-4.291938245296478271e-02,9.984600543975830078e-01,-4.503721371293067932e-02,-3.200489655137062073e-02,-4.777347669005393982e-03,-2.190429357091725204e-01,1.920654800513197369e-01,3.106981046930146553e-02,1.934200000000000000e+04,1.890900000000000000e+04,2.064600000000000000e+04,1.974900000000000000e+04
4.077775000000023020e+00,-2.569338381290435791e-01,-2.589754462242126465e-01,7.060911059379577637e-01,-9.023530483245849609e-01,-7.668609619140625000e-01,-4.347719997167587280e-02,9.984564781188964844e-01,-4.543780162930488586e-02,-3.156074136495590210e-02,-4.686916247010231018e-03,-2.161095303474775131e-01,1.909907447486614562e-01,3.352510351392161414e-02,1.939200000000000000e+04,1.892100000000000000e+04,2.068200000000000000e+04,1.974300000000000000e+04
4.079753999999956804e+00,-2.569338381290435791e-01,-2.589754462242126465e-01,7.060911059379577637e-01,-9.023530483245849609e-01,-7.668609619140625000e-01,-4.347719997167587280e-02,9.984564781188964844e-01,-4.543780162930488586e-02,-3.156074136495590210e-02,-4.686916247010231018e-03,-2.039600895859951524e-01,2.206871547214306339e-01,5.558693804359818302e-02,1.935400000000000000e+04,1.893300000000000000e+04,2.066100000000000000e+04,1.974300000000000000e+04
4.081768000000040253e+00,-2.605482637882232666e-01,-2.620356082916259766e-01,7.059183120727539062e-01,-9.048602581024169922e-01,-7.632154226303100586e-01,-4.291452094912528992e-02,9.984500408172607422e-01,-4.586280509829521179e-02,-3.115433827042579651e-02,-4.638052079826593399e-03,-1.939149622045956978e-01,2.550135701178434799e-01,7.548074306411169110e-02,1.937900000000000000e+04,1.893300000000000000e+04,2.063200000000000000e+04,1.975600000000000000e+04
