t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
0.47000000000000003,0.0,0.031962336715134654,0.0,0.0,0.21799380674361454,0.0,0.0,0.8879566380105408,0.0,0.0,0.35141341791809777,0.0,0.0,-12.77046337908002,0.0
0.48,0.0,0.034186725865889465,0.0,0.0,0.22688881719430345,0.0,0.0,0.8908329967681532,0.0,0.0,0.22394490716159565,0.0,0.0,-12.718534072320011,0.0
0.49,0.0,0.03650018771831445,0.0,0.0,0.2358062276306763,0.0,0.0,0.8924377336466291,0.0,0.0,0.09713534771009436,0.0,0.0,-12.638821394040015,0.0
0.5,0.0,0.0389028828125,0.0,0.0,0.24473335937499996,0.0,0.0,0.8927788124999996,0.0,0.0,-0.028741875000005024,0.0,0.0,-12.532215000000022,0.0
0.51,0.0,0.041394845345145384,0.0,0.0,0.2536576269090773,0.0,0.0,0.8918668865538696,0.0,0.0,-0.15342227208990303,0.0,0.0,-12.399604545960003,0.0
0.52,0.0,0.04397598423413998,0.0,0.0,0.26256656432313547,0.0,0.0,0.8897152094398459,0.0,0.0,-0.2766502512384039,0.0,0.0,-12.241879687680019,0.0
0.53,0.0,0.04664608444318507,0.0,0.0,0.27144785087505746,0.0,0.0,0.8863395462299576,0.0,0.0,-0.3981791166819049,0.0,0.0,-12.059930080920019,0.0
0.54,0.0,0.04940480855755961,0.0,0.0,0.28028933565995917,0.0,0.0,0.881758084471084,0.0,0.0,-0.5177710692144029,0.0,0.0,-11.854645381440008,0.0
0.55,0.0,0.052251698602133606,0.0,0.0,0.2890790613901093,0.0,0.0,0.875991345219374,0.0,0.0,-0.635197206187506,0.0,0.0,-11.62691524500002,0.0
0.56,0.0,0.055186178092732276,0.0,0.0,0.29780528728519473,0.0,0.0,0.869062094074674,0.0,0.0,-0.7502375215104076,0.0,0.0,-11.377629327360019,0.0
0.5700000000000001,0.0,0.05820755431195468,0.0,0.0,0.3064565110729291,0.0,0.0,0.8609952522149505,0.0,0.0,-0.8626809056499042,0.0,0.0,-11.107677284280001,0.0
0.58,0.0,0.061315020800550166,0.0,0.0,0.3150214901000067,0.0,0.0,0.8518178074307128,0.0,0.0,-0.9723251456304043,0.0,0.0,-10.817948771520015,0.0
0.59,0.0,0.0645076600554561,0.0,0.0,0.32348926155339985,0.0,0.0,0.8415587251594389,0.0,0.0,-1.0789769250339052,0.0,0.0,-10.50933344484001,0.0
0.6,0.0,0.06778444642560001,0.0,0.0,0.3318491617919999,0.0,0.0,0.830248859519999,0.0,0.0,-1.182451824000003,0.0,0.0,-10.182720960000026,0.0
0.61,0.0,0.07114424919657032,0.0,0.0,0.3400908447886049,0.0,0.0,0.8179208643470784,0.0,0.0,-1.2825743192259076,0.0,0.0,-9.839000972760033,0.0
0.62,0.0,0.07458583585525837,0.0,0.0,0.34820429968224803,0.0,0.0,0.8046091042256055,0.0,0.0,-1.3791777839664063,0.0,0.0,-9.479063138880015,0.0
0.63,0.0,0.07810787552557544,0.0,0.0,0.35617986744087365,0.0,0.0,0.7903495655251677,0.0,0.0,-1.472104488033909,0.0,0.0,-9.103797114120027,0.0
0.64,0.0,0.08170894256634856,0.0,0.0,0.36400825663435576,0.0,0.0,0.7751797674344438,0.0,0.0,-1.5612055977984074,0.0,0.0,-8.714092554240025,0.0
0.65,0.0,0.08538752032249765,0.0,0.0,0.3716805583178592,0.0,0.0,0.7591386729956235,0.0,0.0,-1.6463411761875069,0.0,0.0,-8.310839115000007,0.0
0.66,0.0,0.08914200502059873,0.0,0.0,0.3791882600255501,0.0,0.0,0.7422666001388346,0.0,0.0,-1.7273801826864086,0.0,0.0,-7.894926452160014,0.0
